Unnamed: 0,index,id,true_states,true_parameters,time_start,time_end,time_count,name,non_identifiable,noise,finished,has_result,run,software,result,time
1985,330,biohydrogenation_0_1em4,"{'x4': 0.45, 'x5': 0.813, 'x6': 0.871, 'x7': 0.407}","{'k5': 0.539, 'k6': 0.672, 'k7': 0.582, 'k8': 0.536, 'k9': 0.439, 'k10': 0.617}",-1.0,1.0,1001,biohydrogenation,['x7'],0.0001,True,True,odepe_polish,odepe,"[['k5', '0.5251825257106412'], ['k6', '0.6477989866764067'], ['k7', '-0.01000007543103011'], ['k8', '-0.8533340484089118'], ['k9', '-2.6923268915675537e-36'], ['k10', '9.609366372759138e-44'], ['x4', '0.44979106059233576'], ['x5', '0.8091843761293827'], ['x6', '-8.081366957516834e-05'], ['x7', '0.5107665665052089']]",4892.7230706214905
1980,330,biohydrogenation_0_1em4,"{'x4': 0.45, 'x5': 0.813, 'x6': 0.871, 'x7': 0.407}","{'k5': 0.539, 'k6': 0.672, 'k7': 0.582, 'k8': 0.536, 'k9': 0.439, 'k10': 0.617}",-1.0,1.0,1001,biohydrogenation,['x7'],0.0001,True,True,sciml,sciml,"[['k5', '0.5392346392916291'], ['k6', '0.6723963915631087'], ['k7', '0.4199066586420268'], ['k8', '0.0009500224933786613'], ['k9', '0.6912418478055831'], ['k10', '0.7137270072069504'], ['x4', '0.45000932693930834'], ['x5', '0.8130168968156961'], ['x6', '0.7870911603921129'], ['x7', '0.5079270769290821']]",226.92496609687805
1322,220,biohydrogenation_0_1em6,"{'x4': 0.45, 'x5': 0.813, 'x6': 0.871, 'x7': 0.407}","{'k5': 0.539, 'k6': 0.672, 'k7': 0.582, 'k8': 0.536, 'k9': 0.439, 'k10': 0.617}",-1.0,1.0,1001,biohydrogenation,['x7'],1e-06,True,True,amigo2_0_10,amigo2,"[['k5', '3.0747e-01'], ['k6', '2.5929e-01'], ['k7', '2.4577e-01'], ['k8', '0.0000e+00'], ['k9', '2.0237e-01'], ['k10', '1.7224e-01'], ['x4', '4.4557e-01'], ['x5', '8.1344e-01'], ['x6', '1.8524e-01'], ['x7', '1.3941e-01']]",1304.4973211288452
1104,220,biohydrogenation_0_1em6,"{'x4': 0.45, 'x5': 0.813, 'x6': 0.871, 'x7': 0.407}","{'k5': 0.539, 'k6': 0.672, 'k7': 0.582, 'k8': 0.536, 'k9': 0.439, 'k10': 0.617}",-1.0,1.0,1001,biohydrogenation,['x7'],1e-06,True,True,amigo2_0_100,amigo2,"[['k5', '5.3900e-01'], ['k6', '6.7200e-01'], ['k7', '5.8371e-01'], ['k8', '5.4157e-01'], ['k9', '4.3688e-01'], ['k10', '6.1581e-01'], ['x4', '4.5000e-01'], ['x5', '8.1300e-01'], ['x6', '8.7196e-01'], ['x7', '3.4060e+01']]",682.249838590622
1324,220,biohydrogenation_0_1em6,"{'x4': 0.45, 'x5': 0.813, 'x6': 0.871, 'x7': 0.407}","{'k5': 0.539, 'k6': 0.672, 'k7': 0.582, 'k8': 0.536, 'k9': 0.439, 'k10': 0.617}",-1.0,1.0,1001,biohydrogenation,['x7'],1e-06,True,True,odepe,odepe,"[['k5', '0.538423036891812'], ['k6', '0.6709617507946516'], ['k7', '0.6247428362062131'], ['k8', '0.641560706831935'], ['k9', '0.4152945673838103'], ['k10', '0.6320083903699147'], ['x4', '0.4499887332675696'], ['x5', '0.8129913943715649'], ['x6', '0.9295532165625837'], ['x7', '0.9699179384820318']]",1124.0723474025726
1325,220,biohydrogenation_0_1em6,"{'x4': 0.45, 'x5': 0.813, 'x6': 0.871, 'x7': 0.407}","{'k5': 0.539, 'k6': 0.672, 'k7': 0.582, 'k8': 0.536, 'k9': 0.439, 'k10': 0.617}",-1.0,1.0,1001,biohydrogenation,['x7'],1e-06,True,True,odepe_polish,odepe,"[['k5', '0.539228825342163'], ['k6', '0.6724066464328928'], ['k7', '0.5932370576797827'], ['k8', '0.586853272546054'], ['k9', '0.411542765241995'], ['k10', '0.5882976317136952'], ['x4', '0.45000358531430784'], ['x5', '0.8130055265778244'], ['x6', '0.8625121597564005'], ['x7', '1.6935003234888524']]",4009.0387485027313
1320,220,biohydrogenation_0_1em6,"{'x4': 0.45, 'x5': 0.813, 'x6': 0.871, 'x7': 0.407}","{'k5': 0.539, 'k6': 0.672, 'k7': 0.582, 'k8': 0.536, 'k9': 0.439, 'k10': 0.617}",-1.0,1.0,1001,biohydrogenation,['x7'],1e-06,True,True,sciml,sciml,"[['k5', '0.5390021865204426'], ['k6', '0.6720037690920927'], ['k7', '0.5835726772585403'], ['k8', '0.541104850189437'], ['k9', '0.4370660258235811'], ['k10', '0.6159297255739168'], ['x4', '0.45000004709924896'], ['x5', '0.8130000031528253'], ['x6', '0.8719020851023046'], ['x7', '0.4984980206876601']]",250.612667798996
662,110,biohydrogenation_0_1em8,"{'x4': 0.45, 'x5': 0.813, 'x6': 0.871, 'x7': 0.407}","{'k5': 0.539, 'k6': 0.672, 'k7': 0.582, 'k8': 0.536, 'k9': 0.439, 'k10': 0.617}",-1.0,1.0,1001,biohydrogenation,['x7'],1e-08,True,True,amigo2_0_10,amigo2,"[['k5', '2.2014e-01'], ['k6', '1.1348e-01'], ['k7', '2.1017e-01'], ['k8', '8.1973e-02'], ['k9', '1.3145e+00'], ['k10', '1.4568e-01'], ['x4', '4.3730e-01'], ['x5', '8.1598e-01'], ['x6', '3.5316e-03'], ['x7', '4.7164e-01']]",1888.987102031708
554,110,biohydrogenation_0_1em8,"{'x4': 0.45, 'x5': 0.813, 'x6': 0.871, 'x7': 0.407}","{'k5': 0.539, 'k6': 0.672, 'k7': 0.582, 'k8': 0.536, 'k9': 0.439, 'k10': 0.617}",-1.0,1.0,1001,biohydrogenation,['x7'],1e-08,True,True,amigo2_0_100,amigo2,"[['k5', '5.3900e-01'], ['k6', '6.7200e-01'], ['k7', '5.8200e-01'], ['k8', '5.3600e-01'], ['k9', '4.3900e-01'], ['k10', '6.1700e-01'], ['x4', '4.5000e-01'], ['x5', '8.1300e-01'], ['x6', '8.7100e-01'], ['x7', '9.1059e+01']]",574.7491784095764
664,110,biohydrogenation_0_1em8,"{'x4': 0.45, 'x5': 0.813, 'x6': 0.871, 'x7': 0.407}","{'k5': 0.539, 'k6': 0.672, 'k7': 0.582, 'k8': 0.536, 'k9': 0.439, 'k10': 0.617}",-1.0,1.0,1001,biohydrogenation,['x7'],1e-08,True,True,odepe,odepe,"[['k5', '0.5390106682643544'], ['k6', '0.6720195306581203'], ['k7', '0.5840601960834199'], ['k8', '0.541794347074738'], ['k9', '0.43692026831573727'], ['k10', '0.6165850094531329'], ['x4', '0.4500001518667086'], ['x5', '0.8129999061923764'], ['x6', '0.8730682720020199'], ['x7', '0.7786807970944094']]",798.3506536483765
665,110,biohydrogenation_0_1em8,"{'x4': 0.45, 'x5': 0.813, 'x6': 0.871, 'x7': 0.407}","{'k5': 0.539, 'k6': 0.672, 'k7': 0.582, 'k8': 0.536, 'k9': 0.439, 'k10': 0.617}",-1.0,1.0,1001,biohydrogenation,['x7'],1e-08,True,True,odepe_polish,odepe,"[['k5', '0.5390106682643544'], ['k6', '0.6720195306581203'], ['k7', '0.5840601960834199'], ['k8', '0.541794347074738'], ['k9', '0.43692026831573727'], ['k10', '0.6165850094531329'], ['x4', '0.4500001518667086'], ['x5', '0.8129999061923764'], ['x6', '0.8730682720020199'], ['x7', '0.7786807970944094']]",3198.000482559204
660,110,biohydrogenation_0_1em8,"{'x4': 0.45, 'x5': 0.813, 'x6': 0.871, 'x7': 0.407}","{'k5': 0.539, 'k6': 0.672, 'k7': 0.582, 'k8': 0.536, 'k9': 0.439, 'k10': 0.617}",-1.0,1.0,1001,biohydrogenation,['x7'],1e-08,True,True,sciml,sciml,"[['k5', '0.9555575329027237'], ['k6', '0.7413699403376003'], ['k7', '0.8576605636025701'], ['k8', '0.8827743905885916'], ['k9', '0.7676955987477653'], ['k10', '0.4102313805481643'], ['x4', '0.5677816574516185'], ['x5', '0.8002309403166697'], ['x6', '0.2905956524608446'], ['x7', '0.10730813435595778']]",162.9926676750183
8,1,biohydrogenation_1_0,"{'x4': 0.439, 'x5': 0.767, 'x6': 0.276, 'x7': 0.184}","{'k5': 0.423, 'k6': 0.402, 'k7': 0.222, 'k8': 0.722, 'k9': 0.615, 'k10': 0.443}",-1.0,1.0,1001,biohydrogenation,['x7'],0.0,True,True,amigo2_0_10,amigo2,"[['k5', '4.2300e-01'], ['k6', '4.0200e-01'], ['k7', '2.2200e-01'], ['k8', '7.2200e-01'], ['k9', '6.1500e-01'], ['k10', '4.4300e-01'], ['x4', '4.3900e-01'], ['x5', '7.6700e-01'], ['x6', '2.7600e-01'], ['x7', '3.2232e+00']]",1739.2803304195404
9,1,biohydrogenation_1_0,"{'x4': 0.439, 'x5': 0.767, 'x6': 0.276, 'x7': 0.184}","{'k5': 0.423, 'k6': 0.402, 'k7': 0.222, 'k8': 0.722, 'k9': 0.615, 'k10': 0.443}",-1.0,1.0,1001,biohydrogenation,['x7'],0.0,True,True,amigo2_0_100,amigo2,"[['k5', '4.2300e-01'], ['k6', '4.0200e-01'], ['k7', '2.2200e-01'], ['k8', '7.2200e-01'], ['k9', '6.1500e-01'], ['k10', '4.4300e-01'], ['x4', '4.3900e-01'], ['x5', '7.6700e-01'], ['x6', '2.7600e-01'], ['x7', '6.4193e+01']]",2003.9765129089355
10,1,biohydrogenation_1_0,"{'x4': 0.439, 'x5': 0.767, 'x6': 0.276, 'x7': 0.184}","{'k5': 0.423, 'k6': 0.402, 'k7': 0.222, 'k8': 0.722, 'k9': 0.615, 'k10': 0.443}",-1.0,1.0,1001,biohydrogenation,['x7'],0.0,True,True,odepe,odepe,"[['k5', '0.42300002068200215'], ['k6', '0.40200003285730346'], ['k7', '0.2219999552695038'], ['k8', '0.721998877038204'], ['k9', '0.6149983540464588'], ['k10', '0.4430010634707749'], ['x4', '0.43900000096354813'], ['x5', '0.7670000000034387'], ['x6', '0.2760007229723012'], ['x7', '0.5696448393162855']]",799.2462522983551
11,1,biohydrogenation_1_0,"{'x4': 0.439, 'x5': 0.767, 'x6': 0.276, 'x7': 0.184}","{'k5': 0.423, 'k6': 0.402, 'k7': 0.222, 'k8': 0.722, 'k9': 0.615, 'k10': 0.443}",-1.0,1.0,1001,biohydrogenation,['x7'],0.0,True,True,odepe_polish,odepe,"[['k5', '0.42300002085328103'], ['k6', '0.4020000327159533'], ['k7', '0.2219999551833869'], ['k8', '0.7219988770481454'], ['k9', '0.6149983540449703'], ['k10', '0.4430010634663341'], ['x4', '0.43900000066977934'], ['x5', '0.7669999999687072'], ['x6', '0.27600072298568645'], ['x7', '0.5696448393162855']]",1244.733109474182
6,1,biohydrogenation_1_0,"{'x4': 0.439, 'x5': 0.767, 'x6': 0.276, 'x7': 0.184}","{'k5': 0.423, 'k6': 0.402, 'k7': 0.222, 'k8': 0.722, 'k9': 0.615, 'k10': 0.443}",-1.0,1.0,1001,biohydrogenation,['x7'],0.0,True,True,sciml,sciml,"[['k5', '0.4230001718633896'], ['k6', '0.4020002635733408'], ['k7', '0.21902986165872926'], ['k8', '0.5429130247490928'], ['k9', '0.5299086975604202'], ['k10', '0.609086672575443'], ['x4', '0.4390000067920836'], ['x5', '0.7669991880807194'], ['x6', '0.4316111851347184'], ['x7', '0.5001222804791038']]",294.34183287620544
2648,441,biohydrogenation_1_1em2,"{'x4': 0.439, 'x5': 0.767, 'x6': 0.276, 'x7': 0.184}","{'k5': 0.423, 'k6': 0.402, 'k7': 0.222, 'k8': 0.722, 'k9': 0.615, 'k10': 0.443}",-1.0,1.0,1001,biohydrogenation,['x7'],0.01,True,True,amigo2_0_10,amigo2,"[['k5', '4.2485e-01'], ['k6', '4.0471e-01'], ['k7', '1.8128e-01'], ['k8', '6.5210e-01'], ['k9', '2.7870e+00'], ['k10', '1.0000e+01'], ['x4', '4.3928e-01'], ['x5', '7.6726e-01'], ['x6', '8.9456e-17'], ['x7', '1.7689e-01']]",1742.457664012909
2209,441,biohydrogenation_1_1em2,"{'x4': 0.439, 'x5': 0.767, 'x6': 0.276, 'x7': 0.184}","{'k5': 0.423, 'k6': 0.402, 'k7': 0.222, 'k8': 0.722, 'k9': 0.615, 'k10': 0.443}",-1.0,1.0,1001,biohydrogenation,['x7'],0.01,True,True,amigo2_0_100,amigo2,"[['k5', '4.1510e-01'], ['k6', '3.8966e-01'], ['k7', '1.0503e-01'], ['k8', '0.0000e+00'], ['k9', '1.1839e+01'], ['k10', '6.4828e-02'], ['x4', '4.3891e-01'], ['x5', '7.6734e-01'], ['x6', '5.5068e-02'], ['x7', '2.0375e+01']]",653.0441253185272
2650,441,biohydrogenation_1_1em2,"{'x4': 0.439, 'x5': 0.767, 'x6': 0.276, 'x7': 0.184}","{'k5': 0.423, 'k6': 0.402, 'k7': 0.222, 'k8': 0.722, 'k9': 0.615, 'k10': 0.443}",-1.0,1.0,1001,biohydrogenation,['x7'],0.01,True,True,odepe,odepe,"[['k5', '0.41634541596246866'], ['k6', '0.3905609340379274'], ['k7', '-0.003010162269756027'], ['k8', '-1.0029216392947566'], ['k9', '1.7103348274456014'], ['k10', '0.5935214783764989'], ['x4', '0.43910425917793416'], ['x5', '0.7689259304784725'], ['x6', '0.21337138667148542'], ['x7', '0.07938493937151819']]",832.2442166805267
2651,441,biohydrogenation_1_1em2,"{'x4': 0.439, 'x5': 0.767, 'x6': 0.276, 'x7': 0.184}","{'k5': 0.423, 'k6': 0.402, 'k7': 0.222, 'k8': 0.722, 'k9': 0.615, 'k10': 0.443}",-1.0,1.0,1001,biohydrogenation,['x7'],0.01,True,True,odepe_polish,odepe,"[['k5', '0.41634680026205795'], ['k6', '0.3905634390358087'], ['k7', '-0.00301020267775432'], ['k8', '-1.0029213339828864'], ['k9', '1.7103423864204361'], ['k10', '0.5935192755427855'], ['x4', '0.4391042668202004'], ['x5', '0.7689259307450612'], ['x6', '0.2133708172968207'], ['x7', '-0.045398841624945084']]",3524.183381795883
2646,441,biohydrogenation_1_1em2,"{'x4': 0.439, 'x5': 0.767, 'x6': 0.276, 'x7': 0.184}","{'k5': 0.423, 'k6': 0.402, 'k7': 0.222, 'k8': 0.722, 'k9': 0.615, 'k10': 0.443}",-1.0,1.0,1001,biohydrogenation,['x7'],0.01,True,True,sciml,sciml,"[['k5', '0.4224667108049609'], ['k6', '0.40102451612159423'], ['k7', '0.12932058086897344'], ['k8', '2.7400574316192675e-10'], ['k9', '0.9999999990031269'], ['k10', '0.46059756595273454'], ['x4', '0.4391886998406383'], ['x5', '0.7671240232541457'], ['x6', '0.2581023135031413'], ['x7', '0.4984818193849809']]",171.78678369522095
1988,331,biohydrogenation_1_1em4,"{'x4': 0.439, 'x5': 0.767, 'x6': 0.276, 'x7': 0.184}","{'k5': 0.423, 'k6': 0.402, 'k7': 0.222, 'k8': 0.722, 'k9': 0.615, 'k10': 0.443}",-1.0,1.0,1001,biohydrogenation,['x7'],0.0001,True,True,amigo2_0_10,amigo2,"[['k5', '4.2292e-01'], ['k6', '4.0187e-01'], ['k7', '3.0454e-01'], ['k8', '1.6527e+00'], ['k9', '2.8651e-01'], ['k10', '2.7455e-01'], ['x4', '4.3900e-01'], ['x5', '7.6702e-01'], ['x6', '1.3379e-09'], ['x7', '3.3962e+00']]",1543.8092494010923
1659,331,biohydrogenation_1_1em4,"{'x4': 0.439, 'x5': 0.767, 'x6': 0.276, 'x7': 0.184}","{'k5': 0.423, 'k6': 0.402, 'k7': 0.222, 'k8': 0.722, 'k9': 0.615, 'k10': 0.443}",-1.0,1.0,1001,biohydrogenation,['x7'],0.0001,False,False,amigo2_0_100,amigo2,,
1990,331,biohydrogenation_1_1em4,"{'x4': 0.439, 'x5': 0.767, 'x6': 0.276, 'x7': 0.184}","{'k5': 0.423, 'k6': 0.402, 'k7': 0.222, 'k8': 0.722, 'k9': 0.615, 'k10': 0.443}",-1.0,1.0,1001,biohydrogenation,['x7'],0.0001,True,True,odepe,odepe,"[['k5', '0.42263911117946795'], ['k6', '0.401465790054842'], ['k7', '0.18263052834430346'], ['k8', '0.719421896895879'], ['k9', '9.248569864543793e-44'], ['k10', '-1.004774789497904e-43'], ['x4', '0.4389754964588992'], ['x5', '0.7706116996622014'], ['x6', '-0.12604707927304665'], ['x7', '0.33986366964513487']]",772.0199348926544
1991,331,biohydrogenation_1_1em4,"{'x4': 0.439, 'x5': 0.767, 'x6': 0.276, 'x7': 0.184}","{'k5': 0.423, 'k6': 0.402, 'k7': 0.222, 'k8': 0.722, 'k9': 0.615, 'k10': 0.443}",-1.0,1.0,1001,biohydrogenation,['x7'],0.0001,True,True,odepe_polish,odepe,"[['k5', '0.4229989633325314'], ['k6', '0.40201936745694766'], ['k7', '0.167489613704655'], ['k8', '0.5787715590889881'], ['k9', '-2.203541835150775e-43'], ['k10', '1.3848769979460106e-45'], ['x4', '0.4389974021870191'], ['x5', '0.7675644110745379'], ['x6', '-0.024800283747263258'], ['x7', '0.7149003993789398']]",1793.9153611660004
1986,331,biohydrogenation_1_1em4,"{'x4': 0.439, 'x5': 0.767, 'x6': 0.276, 'x7': 0.184}","{'k5': 0.423, 'k6': 0.402, 'k7': 0.222, 'k8': 0.722, 'k9': 0.615, 'k10': 0.443}",-1.0,1.0,1001,biohydrogenation,['x7'],0.0001,True,True,sciml,sciml,"[['k5', '0.42291730212894507'], ['k6', '0.40187252667709844'], ['k7', '0.20059961217911715'], ['k8', '0.43738618237303667'], ['k9', '0.773458912494804'], ['k10', '0.5241646314530423'], ['x4', '0.43899817396934515'], ['x5', '0.7670161754091084'], ['x6', '0.38973772263873224'], ['x7', '0.4989455104537943']]",178.28174805641174
1328,221,biohydrogenation_1_1em6,"{'x4': 0.439, 'x5': 0.767, 'x6': 0.276, 'x7': 0.184}","{'k5': 0.423, 'k6': 0.402, 'k7': 0.222, 'k8': 0.722, 'k9': 0.615, 'k10': 0.443}",-1.0,1.0,1001,biohydrogenation,['x7'],1e-06,True,True,amigo2_0_10,amigo2,"[['k5', '4.2300e-01'], ['k6', '4.0200e-01'], ['k7', '2.1882e-01'], ['k8', '6.6731e-01'], ['k9', '6.2098e-01'], ['k10', '4.6931e-01'], ['x4', '4.3900e-01'], ['x5', '7.6700e-01'], ['x6', '3.0541e-01'], ['x7', '2.0644e-01']]",1654.6927347183228
1109,221,biohydrogenation_1_1em6,"{'x4': 0.439, 'x5': 0.767, 'x6': 0.276, 'x7': 0.184}","{'k5': 0.423, 'k6': 0.402, 'k7': 0.222, 'k8': 0.722, 'k9': 0.615, 'k10': 0.443}",-1.0,1.0,1001,biohydrogenation,['x7'],1e-06,True,True,amigo2_0_100,amigo2,"[['k5', '4.2300e-01'], ['k6', '4.0200e-01'], ['k7', '2.1882e-01'], ['k8', '6.6721e-01'], ['k9', '6.2099e-01'], ['k10', '4.6936e-01'], ['x4', '4.3900e-01'], ['x5', '7.6700e-01'], ['x6', '3.0547e-01'], ['x7', '3.9259e+01']]",1796.438765525818
